sample_id	Sodium_GUID_cram	Sodium_GUID_crai
GTEX-RM2N-0002-SM-5SOEB	https://doi.org/10.25491/ny0j-er08	https://doi.org/10.25491/aqe0-bf78
GTEX-RN64-0004-SM-5URBC	https://doi.org/10.25491/p4gq-sf89	https://doi.org/10.25491/sd9m-q193
GTEX-RNOR-0001-SM-5URCF	https://doi.org/10.25491/0z5j-0c59	https://doi.org/10.25491/jsnc-qq64
GTEX-RTLS-0004-SM-7DLGV	https://doi.org/10.25491/247g-4b26	https://doi.org/10.25491/ttb3-7b62
GTEX-RU1J-0002-SM-5URDF	https://doi.org/10.25491/1p6j-c911	https://doi.org/10.25491/fs4m-7698
GTEX-RU72-0004-SM-5SOEJ	https://doi.org/10.25491/80fk-w428	https://doi.org/10.25491/6sb7-fa02
GTEX-RUSQ-0001-SM-5JK34	https://doi.org/10.25491/k7y5-7d88	https://doi.org/10.25491/ymc4-ta11
GTEX-RVPU-0001-SM-7DLFD	https://doi.org/10.25491/jsvs-8y89	https://doi.org/10.25491/85nw-n361
GTEX-RVPV-0003-SM-6UH3S	https://doi.org/10.25491/135s-nm14	https://doi.org/10.25491/808z-f615
GTEX-RWS6-0004-SM-5JK3Z	https://doi.org/10.25491/z930-gq37	https://doi.org/10.25491/6q35-e347
GTEX-RWSA-0003-SM-5JK4L	https://doi.org/10.25491/m97n-t162	https://doi.org/10.25491/qrqn-8v93
GTEX-S32W-0001-SM-5JK4N	https://doi.org/10.25491/2n6c-hr94	https://doi.org/10.25491/gcmt-v268
GTEX-S33H-0004-SM-5JK2W	https://doi.org/10.25491/eff2-4z18	https://doi.org/10.25491/9t61-e830
GTEX-S341-0001-SM-5JK33	https://doi.org/10.25491/fags-sx58	https://doi.org/10.25491/1b3a-4004
GTEX-S3XE-0003-SM-6WBUO	https://doi.org/10.25491/7zeg-tq31	https://doi.org/10.25491/npbj-nx59
GTEX-S4P3-0004-SM-5JK4R	https://doi.org/10.25491/nmd2-pp04	https://doi.org/10.25491/nnsm-0381
GTEX-S4Q7-0001-SM-5JK3A	https://doi.org/10.25491/0bdq-3r08	https://doi.org/10.25491/ewx4-xg92
GTEX-S4UY-0003-SM-5JK3Y	https://doi.org/10.25491/pkac-ar71	https://doi.org/10.25491/cnfr-2h60
GTEX-S4Z8-0003-SM-5JK3I	https://doi.org/10.25491/sxc3-zk56	https://doi.org/10.25491/m466-rb71
GTEX-S7PM-0926-SM-5JK36	https://doi.org/10.25491/9m0p-rb02	https://doi.org/10.25491/zdvj-t170
GTEX-S7SE-0004-SM-5JK4E	https://doi.org/10.25491/cgky-br61	https://doi.org/10.25491/tj6f-zn23
GTEX-S7SF-0003-SM-5JK43	https://doi.org/10.25491/h0jx-9c36	https://doi.org/10.25491/vg05-aa15
GTEX-S95S-0004-SM-5JK3U	https://doi.org/10.25491/wstd-qf62	https://doi.org/10.25491/tfpm-6f27
GTEX-SE5C-0003-SM-6WBS1	https://doi.org/10.25491/wmgd-d714	https://doi.org/10.25491/440v-8c13
GTEX-SIU7-0002-SM-5JK4G	https://doi.org/10.25491/nxmf-1g51	https://doi.org/10.25491/1s5y-sv52
GTEX-SIU8-0002-SM-5JK47	https://doi.org/10.25491/4k18-2868	https://doi.org/10.25491/xwxy-1355
GTEX-SJXC-0003-SM-5JK2U	https://doi.org/10.25491/5pb9-jp81	https://doi.org/10.25491/633a-xk49
GTEX-SN8G-0002-SM-5JK4B	https://doi.org/10.25491/04bm-pw34	https://doi.org/10.25491/082p-j396
GTEX-SNOS-0004-SM-5SOEL	https://doi.org/10.25491/38j7-5591	https://doi.org/10.25491/eqre-gr98
GTEX-SSA3-0001-SM-5URCI	https://doi.org/10.25491/bcfq-tq93	https://doi.org/10.25491/vd1y-2072
GTEX-SUCS-0001-SM-5URDQ	https://doi.org/10.25491/ztx9-3z28	https://doi.org/10.25491/2v5j-eb63
GTEX-T2IS-0002-SM-5SOEK	https://doi.org/10.25491/9v5h-y995	https://doi.org/10.25491/xpbh-me22
GTEX-T2YK-0003-SM-5URCD	https://doi.org/10.25491/qty8-7k42	https://doi.org/10.25491/2atw-9z12
GTEX-T5JC-0002-SM-5SOER	https://doi.org/10.25491/az9w-2e69	https://doi.org/10.25491/ap9t-kf84
GTEX-T5JW-0002-SM-5URDG	https://doi.org/10.25491/k2ch-qq61	https://doi.org/10.25491/vyxk-g843
GTEX-T6MN-0003-SM-5URB7	https://doi.org/10.25491/0xyq-0671	https://doi.org/10.25491/mqyj-nd42
GTEX-T6MO-0001-SM-5URCH	https://doi.org/10.25491/tpaj-s902	https://doi.org/10.25491/ndjz-fc90
GTEX-T8EM-0001-SM-5SOEA	https://doi.org/10.25491/999x-k841	https://doi.org/10.25491/wpsg-kw18
GTEX-TKQ1-0002-SM-6WBRZ	https://doi.org/10.25491/jwkj-qj12	https://doi.org/10.25491/kx94-fz32
GTEX-TKQ2-0002-SM-5URCO	https://doi.org/10.25491/qxht-ms51	https://doi.org/10.25491/5nre-8n81
GTEX-TML8-0004-SM-5SOEP	https://doi.org/10.25491/3a33-1e56	https://doi.org/10.25491/3hw4-w217
GTEX-TMMY-0003-SM-5SOES	https://doi.org/10.25491/m2t7-zd56	https://doi.org/10.25491/rqz8-5696
GTEX-TMZS-0002-SM-5URDR	https://doi.org/10.25491/3rc2-9s39	https://doi.org/10.25491/r97h-vg11
GTEX-TSE9-0002-SM-5URBA	https://doi.org/10.25491/s166-s480	https://doi.org/10.25491/r2mq-gc62
GTEX-U3ZG-0002-SM-5SOEN	https://doi.org/10.25491/ar0w-db20	https://doi.org/10.25491/w1ww-xf21
GTEX-U3ZH-0003-SM-5URBK	https://doi.org/10.25491/1w4j-kr48	https://doi.org/10.25491/pdw8-rx52
GTEX-U3ZM-0004-SM-5URC4	https://doi.org/10.25491/3t8x-zc33	https://doi.org/10.25491/1j7t-g521
GTEX-U3ZN-0001-SM-5URBO	https://doi.org/10.25491/vant-2690	https://doi.org/10.25491/hbjp-w639
GTEX-U412-0001-SM-5SOEO	https://doi.org/10.25491/zsz2-qs65	https://doi.org/10.25491/rr42-bb68
GTEX-U4B1-0001-SM-5URC2	https://doi.org/10.25491/9jng-2h67	https://doi.org/10.25491/2phv-tc31
GTEX-U8T8-2026-SM-7DRPP	https://doi.org/10.25491/5q1f-tb47	https://doi.org/10.25491/4c13-dw82
GTEX-U8XE-0004-SM-5URB8	https://doi.org/10.25491/8mch-dm58	https://doi.org/10.25491/mehm-9272
GTEX-UJHI-0001-SM-5SOEU	https://doi.org/10.25491/qehv-ss67	https://doi.org/10.25491/9xd9-b049
GTEX-UJMC-0002-SM-5SOEI	https://doi.org/10.25491/c4se-d260	https://doi.org/10.25491/t1ft-gx61
GTEX-UPIC-0004-SM-5SOEF	https://doi.org/10.25491/tcyx-em18	https://doi.org/10.25491/410s-cq71
GTEX-UPJH-0002-SM-5SOE9	https://doi.org/10.25491/pk16-gf08	https://doi.org/10.25491/3nvf-nj91
GTEX-UPK5-0002-SM-5SOE3	https://doi.org/10.25491/16b8-ba51	https://doi.org/10.25491/gp43-q715
GTEX-UTHO-0003-SM-5SOE4	https://doi.org/10.25491/cae1-ef68	https://doi.org/10.25491/4cf0-k250
GTEX-V1D1-0001-SM-5SOE2	https://doi.org/10.25491/thpk-9f59	https://doi.org/10.25491/jq4f-ws53
GTEX-V955-0001-SM-5SOEE	https://doi.org/10.25491/asrg-9b37	https://doi.org/10.25491/0m87-0y13
GTEX-VJWN-0003-SM-7DRQA	https://doi.org/10.25491/axsz-3z45	https://doi.org/10.25491/6804-re03
GTEX-VJYA-0003-SM-5SOED	https://doi.org/10.25491/f4ya-pn75	https://doi.org/10.25491/t9q2-na31
GTEX-VUSH-0002-SM-5SOEH	https://doi.org/10.25491/y6jv-ag28	https://doi.org/10.25491/tvhx-kh30
GTEX-W5WG-0003-SM-5URC3	https://doi.org/10.25491/xftj-t941	https://doi.org/10.25491/ew7s-4375
GTEX-W5X1-0002-SM-5URBS	https://doi.org/10.25491/0ft4-y711	https://doi.org/10.25491/ewp7-9k72
GTEX-WCDI-0001-SM-5SOE7	https://doi.org/10.25491/e9ha-wz29	https://doi.org/10.25491/yc51-qa66
GTEX-WEY5-0003-SM-5URDM	https://doi.org/10.25491/x2rc-vs25	https://doi.org/10.25491/w1rv-yn47
GTEX-WFG7-0002-SM-5SOEQ	https://doi.org/10.25491/kg1f-w583	https://doi.org/10.25491/ence-ec05
GTEX-WFG8-0004-SM-5URCY	https://doi.org/10.25491/5j6b-cm44	https://doi.org/10.25491/y2gb-m605
GTEX-WFJO-0003-SM-5URBP	https://doi.org/10.25491/n70g-9s59	https://doi.org/10.25491/h8t2-x292
GTEX-WFON-0003-SM-5URD4	https://doi.org/10.25491/zpt7-6v83	https://doi.org/10.25491/7rme-ks16
GTEX-WH7G-0004-SM-5URCL	https://doi.org/10.25491/b21p-eb91	https://doi.org/10.25491/qsa5-1p33
GTEX-WHPG-0002-SM-5URBH	https://doi.org/10.25491/203k-2c70	https://doi.org/10.25491/4dqg-0381
GTEX-WHSB-0004-SM-5URDE	https://doi.org/10.25491/bmv8-d270	https://doi.org/10.25491/hyyn-cm61
GTEX-WHSE-1726-SM-7DRPJ	https://doi.org/10.25491/pfdq-ct71	https://doi.org/10.25491/6bq0-r911
GTEX-WHWD-0002-SM-5SOEC	https://doi.org/10.25491/e9dp-9r05	https://doi.org/10.25491/6q9g-7q74
GTEX-WI4N-1326-SM-7DRPR	https://doi.org/10.25491/p37b-3r61	https://doi.org/10.25491/m6f7-7d45
GTEX-WK11-0002-SM-5SOET	https://doi.org/10.25491/prrq-sm49	https://doi.org/10.25491/tv92-sv68
GTEX-WL46-0002-SM-5SOE8	https://doi.org/10.25491/6qdr-8422	https://doi.org/10.25491/ekkz-7507
GTEX-WOFL-0003-SM-6WBS3	https://doi.org/10.25491/s6sy-r922	https://doi.org/10.25491/nzwn-sz36
GTEX-WOFM-0003-SM-5JK3H	https://doi.org/10.25491/yv83-ws79	https://doi.org/10.25491/rav9-dv91
GTEX-WQUQ-0002-SM-6WBSD	https://doi.org/10.25491/zj5q-nd75	https://doi.org/10.25491/rq1y-my93
GTEX-WRHK-0003-SM-6WBUL	https://doi.org/10.25491/acp9-7g19	https://doi.org/10.25491/9kdd-8257
GTEX-WVLH-0001-SM-5SOE6	https://doi.org/10.25491/gj8n-kg72	https://doi.org/10.25491/q9gb-t152
GTEX-WWYW-0004-SM-5URDN	https://doi.org/10.25491/hnza-5j21	https://doi.org/10.25491/yy6z-dp31
GTEX-WXYG-0001-SM-5SOE5	https://doi.org/10.25491/226h-d567	https://doi.org/10.25491/4ebx-3134
GTEX-WY7C-0002-SM-5URBW	https://doi.org/10.25491/8qvc-sc11	https://doi.org/10.25491/2z2n-z266
GTEX-WYBS-0126-SM-7DRP7	https://doi.org/10.25491/hdm6-4f33	https://doi.org/10.25491/gmm0-y459
GTEX-WYJK-0001-SM-5URBR	https://doi.org/10.25491/1fkc-zf66	https://doi.org/10.25491/q7cc-1m16
GTEX-WYVS-0002-SM-5URCN	https://doi.org/10.25491/pesy-nw91	https://doi.org/10.25491/f390-nf14
GTEX-WZTO-0002-SM-5URDU	https://doi.org/10.25491/0rje-ee88	https://doi.org/10.25491/dmm0-fg87
GTEX-X15G-0002-SM-7DRQ4	https://doi.org/10.25491/vbrc-3872	https://doi.org/10.25491/r3gr-d184
GTEX-X261-0002-SM-5URDP	https://doi.org/10.25491/7ne9-ch88	https://doi.org/10.25491/829n-2z13
GTEX-X3Y1-0002-SM-5URCV	https://doi.org/10.25491/yz80-4835	https://doi.org/10.25491/y309-7422
GTEX-X4EO-0003-SM-5URCE	https://doi.org/10.25491/s47z-rf70	https://doi.org/10.25491/1ckp-a755
GTEX-X4EP-0002-SM-5URCA	https://doi.org/10.25491/2dhv-j027	https://doi.org/10.25491/e63x-5684
GTEX-X4LF-0001-SM-7DRQ5	https://doi.org/10.25491/79ff-8e70	https://doi.org/10.25491/7d84-sn40
GTEX-X4XX-0004-SM-5URCR	https://doi.org/10.25491/16jq-a356	https://doi.org/10.25491/0zgq-wj47
GTEX-X4XY-0002-SM-5URBG	https://doi.org/10.25491/0b1k-wm45	https://doi.org/10.25491/96k2-1941
GTEX-X585-0003-SM-5URCW	https://doi.org/10.25491/mt0r-kc16	https://doi.org/10.25491/ap3z-ep88
GTEX-X5EB-0001-SM-5URCX	https://doi.org/10.25491/azh7-r184	https://doi.org/10.25491/v04g-da98
GTEX-X62O-0001-SM-5URD5	https://doi.org/10.25491/8x3p-s612	https://doi.org/10.25491/atb7-by41
GTEX-X8HC-0003-SM-5URDI	https://doi.org/10.25491/vryh-xh30	https://doi.org/10.25491/enww-qf56
GTEX-XAJ8-0001-SM-5URBF	https://doi.org/10.25491/yt29-4s38	https://doi.org/10.25491/y5zy-xp69
GTEX-XBEC-0002-SM-5SOEV	https://doi.org/10.25491/as4v-fn61	https://doi.org/10.25491/q5s8-sn65
GTEX-XBED-0004-SM-5URD9	https://doi.org/10.25491/j27a-kv30	https://doi.org/10.25491/ck1s-bh60
GTEX-XBEW-0001-SM-7DLG7	https://doi.org/10.25491/nn2a-kw15	https://doi.org/10.25491/he67-je84
GTEX-XGQ4-0001-SM-5SOEG	https://doi.org/10.25491/whrg-6e83	https://doi.org/10.25491/j31b-2b42
GTEX-XMD1-0004-SM-7DLGN	https://doi.org/10.25491/q6r5-7x49	https://doi.org/10.25491/1dnb-ep43
GTEX-XMD2-0001-SM-7DLGS	https://doi.org/10.25491/pm7h-kg84	https://doi.org/10.25491/qzfx-cq98
GTEX-XMD3-0003-SM-7DRQ7	https://doi.org/10.25491/90d1-qv52	https://doi.org/10.25491/8q03-q724
GTEX-XMK1-0003-SM-5URB9	https://doi.org/10.25491/srs5-1357	https://doi.org/10.25491/09g5-w503
GTEX-XOT4-0001-SM-5URCM	https://doi.org/10.25491/qcfg-fa66	https://doi.org/10.25491/kb2q-ap26
GTEX-XOTO-0002-SM-5URC7	https://doi.org/10.25491/h9ha-t526	https://doi.org/10.25491/gwat-ah51
GTEX-XPT6-0004-SM-5URDL	https://doi.org/10.25491/4f3q-9r08	https://doi.org/10.25491/d6nm-s412
GTEX-XPVG-0003-SM-6UH19	https://doi.org/10.25491/nd4j-8693	https://doi.org/10.25491/fjdt-z071
GTEX-XQ3S-0002-SM-5JK42	https://doi.org/10.25491/m29k-ph83	https://doi.org/10.25491/eavy-9974
GTEX-XQ8I-0001-SM-5JK4O	https://doi.org/10.25491/nfnv-j806	https://doi.org/10.25491/7haz-wb03
GTEX-XUJ4-0001-SM-5JK4T	https://doi.org/10.25491/8x5n-gf52	https://doi.org/10.25491/n2jj-9t18
GTEX-XUW1-0002-SM-5JK4P	https://doi.org/10.25491/46k0-3c37	https://doi.org/10.25491/g87b-8691
GTEX-XUZC-0002-SM-5JK3R	https://doi.org/10.25491/x01t-3p28	https://doi.org/10.25491/wxe8-av06
GTEX-XV7Q-0004-SM-5JK3G	https://doi.org/10.25491/mv95-rc75	https://doi.org/10.25491/62f5-1875
GTEX-XXEK-0001-SM-5JK35	https://doi.org/10.25491/6k0w-nk70	https://doi.org/10.25491/4270-zw23
GTEX-XYKS-0003-SM-5JK4D	https://doi.org/10.25491/9f34-t974	https://doi.org/10.25491/e3gv-jr56
GTEX-Y111-0001-SM-6UH1B	https://doi.org/10.25491/gq18-4w10	https://doi.org/10.25491/1t7m-3h24
GTEX-Y114-0004-SM-6UH1A	https://doi.org/10.25491/8vbg-ww31	https://doi.org/10.25491/69pd-fh85
GTEX-Y3I4-0004-SM-6UH1C	https://doi.org/10.25491/tt0x-9a14	https://doi.org/10.25491/rt46-j588
GTEX-Y3IK-0004-SM-6UH1D	https://doi.org/10.25491/s9jt-ar82	https://doi.org/10.25491/7mrq-fh30
GTEX-Y5LM-0002-SM-6UH31	https://doi.org/10.25491/yxcx-n480	https://doi.org/10.25491/fx8z-0411
GTEX-Y5V5-0002-SM-6UH3T	https://doi.org/10.25491/3k8a-xh19	https://doi.org/10.25491/n6f1-ck40
GTEX-Y5V6-0001-SM-6UH32	https://doi.org/10.25491/phhb-8135	https://doi.org/10.25491/p5x6-ft89
GTEX-Y8DK-0002-SM-6UH1E	https://doi.org/10.25491/q4ad-0r78	https://doi.org/10.25491/4ydq-3441
GTEX-Y8E4-0001-SM-6UH33	https://doi.org/10.25491/4ere-mr10	https://doi.org/10.25491/79vk-tn67
GTEX-Y8LW-0004-SM-6UH3N	https://doi.org/10.25491/npvb-pz15	https://doi.org/10.25491/rq8t-pn81
GTEX-Y9LG-0003-SM-6UH3O	https://doi.org/10.25491/4nrr-en13	https://doi.org/10.25491/eac6-d758
GTEX-YEC3-0004-SM-6UH35	https://doi.org/10.25491/4cr4-ex93	https://doi.org/10.25491/wp15-j878
GTEX-YEC4-0006-SM-6UH3M	https://doi.org/10.25491/re4c-rj75	https://doi.org/10.25491/zyph-ed93
GTEX-YECK-0002-SM-6UH15	https://doi.org/10.25491/45fb-se13	https://doi.org/10.25491/h9r6-y004
GTEX-YF7O-0002-SM-6UH3Q	https://doi.org/10.25491/6ws2-7d42	https://doi.org/10.25491/32v8-zs04
GTEX-YFC4-0001-SM-6UH16	https://doi.org/10.25491/v87s-dq74	https://doi.org/10.25491/f6h4-vy93
GTEX-YFCO-0001-SM-6UH34	https://doi.org/10.25491/r1z0-rm19	https://doi.org/10.25491/xh5p-ga53
GTEX-YJ89-0002-SM-6UH1H	https://doi.org/10.25491/3tn7-vf18	https://doi.org/10.25491/cwgv-b144
GTEX-YJ8A-0002-SM-6UH3B	https://doi.org/10.25491/g9jr-s245	https://doi.org/10.25491/7f4y-zv26
GTEX-Z93S-0002-SM-6UH3P	https://doi.org/10.25491/zvdr-gb87	https://doi.org/10.25491/yk1d-2j63
GTEX-Z9EW-0002-SM-6UH37	https://doi.org/10.25491/evfq-xt29	https://doi.org/10.25491/m62d-br88
GTEX-ZA64-0003-SM-6UH38	https://doi.org/10.25491/rmc0-sb37	https://doi.org/10.25491/ry5f-h081
GTEX-ZAB4-0001-SM-6UH36	https://doi.org/10.25491/41dz-ct83	https://doi.org/10.25491/9e0v-em39
GTEX-ZAB5-0004-SM-6UH3A	https://doi.org/10.25491/grps-mw37	https://doi.org/10.25491/79ev-rw83
GTEX-ZAJG-0001-SM-6UH3R	https://doi.org/10.25491/zse5-y295	https://doi.org/10.25491/fg80-a924
GTEX-ZC5H-0003-SM-6UH3C	https://doi.org/10.25491/wyqw-pd04	https://doi.org/10.25491/4c1s-2p17
GTEX-ZDTS-0002-SM-6UH3E	https://doi.org/10.25491/f6gw-pg68	https://doi.org/10.25491/1qvx-jm94
GTEX-ZDTT-0002-SM-6UH3D	https://doi.org/10.25491/sh9c-wp95	https://doi.org/10.25491/59q3-yp07
GTEX-ZDXO-0001-SM-6UH3F	https://doi.org/10.25491/bmmv-sb91	https://doi.org/10.25491/nanh-rf52
GTEX-ZDYS-0005-SM-6UH3G	https://doi.org/10.25491/0z5j-fm50	https://doi.org/10.25491/ahe8-xx30
GTEX-ZE7O-0002-SM-6UH3I	https://doi.org/10.25491/023q-qs35	https://doi.org/10.25491/j00y-qz29
GTEX-ZEX8-0001-SM-6UH17	https://doi.org/10.25491/9ybt-bj25	https://doi.org/10.25491/vvs1-8p31
GTEX-ZF28-0002-SM-6UH3K	https://doi.org/10.25491/1adb-hs47	https://doi.org/10.25491/5dwj-5338
GTEX-ZF29-0004-SM-6UH18	https://doi.org/10.25491/nw7n-vw34	https://doi.org/10.25491/cqt5-bk13
GTEX-ZF2S-0002-SM-6UH39	https://doi.org/10.25491/bawc-an81	https://doi.org/10.25491/51xr-k911
GTEX-ZF3C-0002-SM-6UH3H	https://doi.org/10.25491/3x8f-de89	https://doi.org/10.25491/pmj3-b852
GTEX-ZG7Y-0001-SM-6UH3L	https://doi.org/10.25491/5mx6-1r97	https://doi.org/10.25491/7vtp-s526
GTEX-ZGAY-0002-SM-6UH3J	https://doi.org/10.25491/f2fh-9n94	https://doi.org/10.25491/jz4f-ye41
GTEX-ZLFU-0004-SM-7DRPW	https://doi.org/10.25491/w92n-kt49	https://doi.org/10.25491/vmzx-d963
GTEX-ZLV1-0003-SM-7DRPD	https://doi.org/10.25491/5h6r-4627	https://doi.org/10.25491/ah7x-8h48
GTEX-ZLWG-0001-SM-6WBS7	https://doi.org/10.25491/y2b2-k337	https://doi.org/10.25491/8p6v-fc44
GTEX-ZP4G-0002-SM-6WBSI	https://doi.org/10.25491/gpsc-gj39	https://doi.org/10.25491/wf2c-m217
GTEX-ZPCL-0001-SM-6WBS6	https://doi.org/10.25491/36tx-dg74	https://doi.org/10.25491/r23g-r710
GTEX-ZPIC-0004-SM-6WBST	https://doi.org/10.25491/3gcs-fk70	https://doi.org/10.25491/bxtn-ps16
GTEX-ZPU1-0002-SM-6WBSJ	https://doi.org/10.25491/xsah-c142	https://doi.org/10.25491/087j-6z45
GTEX-ZQG8-0003-SM-6WBSG	https://doi.org/10.25491/gg6s-h368	https://doi.org/10.25491/vxtf-gg38
GTEX-ZQUD-0002-SM-6WBSF	https://doi.org/10.25491/va8q-rp42	https://doi.org/10.25491/1t95-vt37
GTEX-ZT9W-0002-SM-6WBSS	https://doi.org/10.25491/2468-x550	https://doi.org/10.25491/9g0v-zb47
GTEX-ZT9X-0002-SM-6WBS9	https://doi.org/10.25491/ra1q-z592	https://doi.org/10.25491/4twv-ya90
GTEX-ZTPG-0003-SM-6WBSO	https://doi.org/10.25491/s35g-6e67	https://doi.org/10.25491/x9ys-y717
GTEX-ZTSS-0003-SM-6WBSU	https://doi.org/10.25491/pdd2-0h32	https://doi.org/10.25491/3v3x-tj13
GTEX-ZTTD-0002-SM-6WBSH	https://doi.org/10.25491/s0n5-7j40	https://doi.org/10.25491/89an-z063
GTEX-ZTX8-0004-SM-6WBSE	https://doi.org/10.25491/nh9t-my02	https://doi.org/10.25491/xjzc-nq18
GTEX-ZUA1-0001-SM-6WBSL	https://doi.org/10.25491/jcad-8275	https://doi.org/10.25491/0gk0-w961
GTEX-ZV68-0001-SM-6WBS8	https://doi.org/10.25491/xf9h-t961	https://doi.org/10.25491/kkb3-ff45
GTEX-ZV6S-0002-SM-6WBSV	https://doi.org/10.25491/zp23-qd76	https://doi.org/10.25491/2dac-tc14
GTEX-ZV7C-0002-SM-6WBSM	https://doi.org/10.25491/n8h0-fe98	https://doi.org/10.25491/8f5m-wq66
GTEX-ZVE1-0001-SM-6WBSP	https://doi.org/10.25491/3s0x-bv39	https://doi.org/10.25491/ga65-4w30
GTEX-ZVE2-0002-SM-6WBSQ	https://doi.org/10.25491/dmwe-2r57	https://doi.org/10.25491/jqj7-b126
GTEX-ZVP2-0002-SM-6WBSN	https://doi.org/10.25491/vwen-fe90	https://doi.org/10.25491/rdck-ej60
GTEX-ZVT2-0003-SM-6WBS4	https://doi.org/10.25491/g782-7m26	https://doi.org/10.25491/wrvq-4s17
GTEX-ZVT3-0001-SM-6WBS5	https://doi.org/10.25491/v7nn-7395	https://doi.org/10.25491/b16b-j258
GTEX-ZVT4-0004-SM-6WBSR	https://doi.org/10.25491/vx66-7v83	https://doi.org/10.25491/fvv7-w345
GTEX-ZVTK-0002-SM-6WBSA	https://doi.org/10.25491/0t96-ez35	https://doi.org/10.25491/n1f8-pv49
GTEX-ZVZP-0003-SM-6WBSB	https://doi.org/10.25491/852v-wg38	https://doi.org/10.25491/81gv-tx49
GTEX-ZVZQ-0002-SM-6WBSK	https://doi.org/10.25491/t6kw-4811	https://doi.org/10.25491/b03z-tj29
GTEX-ZWKS-0002-SM-6WBUM	https://doi.org/10.25491/8e3v-kv82	https://doi.org/10.25491/mjj4-vv67
GTEX-ZXES-0001-SM-6WBSZ	https://doi.org/10.25491/fy3g-v252	https://doi.org/10.25491/32hb-4a63
GTEX-ZXG5-0002-SM-6WBT1	https://doi.org/10.25491/99q7-5b70	https://doi.org/10.25491/3chs-ty02
GTEX-ZY6K-0002-SM-6WBT2	https://doi.org/10.25491/tnjz-fs34	https://doi.org/10.25491/5cyp-gv37
GTEX-ZYFC-0001-SM-6WBT4	https://doi.org/10.25491/40k4-yz49	https://doi.org/10.25491/wgcq-vx41
GTEX-ZYFD-0001-SM-6WBT3	https://doi.org/10.25491/5pe3-8m47	https://doi.org/10.25491/nxr9-wg05
GTEX-ZYFG-0004-SM-6WBT5	https://doi.org/10.25491/e5mm-j375	https://doi.org/10.25491/s3hv-1t56
GTEX-ZYT6-0002-SM-6WBS2	https://doi.org/10.25491/7k8w-3k05	https://doi.org/10.25491/2dkj-s339
GTEX-ZYVF-0004-SM-6WBSC	https://doi.org/10.25491/rsh4-xj37	https://doi.org/10.25491/p3j6-kn35
GTEX-ZYW4-0002-SM-6WBT8	https://doi.org/10.25491/z21q-vx08	https://doi.org/10.25491/fyjf-0712
GTEX-ZYWO-0004-SM-6WBUE	https://doi.org/10.25491/aee9-d478	https://doi.org/10.25491/dczv-3p10
GTEX-ZYY3-0002-SM-6WBUF	https://doi.org/10.25491/htjy-7992	https://doi.org/10.25491/hq1d-1n97
GTEX-ZZ64-0004-SM-6WBT6	https://doi.org/10.25491/g7dk-jg87	https://doi.org/10.25491/vctj-jj48
GTEX-ZZPT-0002-SM-6WBUG	https://doi.org/10.25491/6vtz-hb88	https://doi.org/10.25491/ek15-g361
GTEX-ZZPU-0003-SM-6WBUC	https://doi.org/10.25491/d95d-hw51	https://doi.org/10.25491/2xqj-w076
